Name,Orig_Label,Pred_Label
00003.png,33,13
00008.png,25,4
00011.png,7,4
00016.png,21,31
00017.png,20,19
00018.png,27,28
00019.png,38,39
00024.png,1,17
00025.png,11,18
00028.png,9,15
00030.png,5,2
00032.png,34,12
00035.png,17,41
00039.png,8,5
00050.png,25,20
00053.png,9,10
00055.png,35,17
00057.png,26,12
00066.png,26,41
00068.png,5,38
00069.png,28,31
00072.png,30,11
00073.png,34,33
00076.png,1,2
00078.png,25,27
00079.png,25,28
00092.png,2,12
00095.png,32,41
00100.png,1,18
00104.png,33,38
00105.png,4,2
00108.png,33,17
00113.png,10,38
00114.png,30,11
00115.png,3,1
00116.png,27,21
00117.png,29,13
00119.png,17,15
00120.png,13,11
00122.png,1,12
00126.png,10,2
00127.png,30,25
00130.png,36,38
00132.png,14,17
00140.png,41,9
00142.png,6,0
00146.png,2,4
00147.png,41,15
00154.png,17,41
00160.png,13,14
00163.png,25,28
00167.png,14,13
00168.png,29,28
00169.png,17,14
00171.png,38,12
00172.png,26,11
00175.png,1,12
00176.png,3,5
00180.png,8,1
00181.png,4,14
00182.png,36,38
00184.png,20,19
00187.png,1,17
00191.png,29,12
00196.png,8,4
00198.png,18,41
00199.png,28,18
00201.png,9,10
00207.png,31,13
00209.png,15,17
00213.png,5,17
00216.png,10,9
00217.png,5,1
00218.png,4,2
00221.png,4,1
00222.png,5,2
00229.png,36,17
00232.png,33,12
00237.png,30,11
00240.png,12,14
00242.png,20,19
00243.png,0,1
00247.png,8,5
00250.png,20,19
00253.png,36,38
00254.png,34,38
00255.png,28,12
00256.png,35,17
00263.png,25,12
00266.png,5,1
00268.png,2,1
00270.png,18,27
00272.png,34,33
00274.png,25,12
00276.png,34,12
00277.png,39,14
00281.png,35,36
00282.png,31,38
00285.png,1,41
00287.png,30,11
00288.png,17,13
00298.png,35,12
00299.png,26,19
00304.png,4,14
00305.png,3,9
00306.png,32,17
00308.png,7,2
00311.png,11,25
00314.png,1,15
00315.png,42,32
00317.png,40,33
00318.png,17,12
00320.png,8,7
00323.png,6,39
00325.png,35,38
00329.png,2,4
00333.png,25,41
00334.png,10,9
00335.png,6,40
00336.png,7,9
00337.png,34,12
00338.png,4,13
00339.png,22,25
00341.png,29,12
00343.png,2,1
00349.png,28,17
00356.png,35,12
00358.png,38,39
00363.png,39,38
00366.png,7,2
00368.png,19,21
00373.png,5,1
00376.png,41,12
00377.png,13,12
00378.png,1,2
00380.png,19,20
00382.png,38,40
00384.png,35,38
00386.png,34,12
00387.png,12,13
00389.png,9,1
00394.png,1,12
00401.png,36,12
00402.png,10,9
00405.png,36,38
00406.png,8,2
00407.png,25,27
00408.png,5,15
00416.png,10,5
00427.png,20,31
00428.png,38,40
00429.png,34,33
00430.png,11,21
00432.png,34,12
00433.png,34,38
00435.png,6,41
00441.png,17,12
00443.png,30,12
00446.png,31,25
00448.png,38,40
00455.png,38,13
00458.png,39,12
00459.png,6,38
00463.png,17,5
00465.png,38,39
00477.png,36,38
00482.png,35,17
00484.png,2,9
00490.png,17,5
00491.png,26,41
00492.png,4,12
00493.png,3,1
00494.png,10,14
00496.png,30,11
00497.png,9,16
00499.png,40,38
00500.png,22,20
00501.png,30,12
00506.png,32,41
00511.png,2,4
00513.png,22,19
00517.png,1,17
00518.png,8,4
00521.png,26,18
00523.png,14,17
00527.png,5,15
00537.png,6,33
00539.png,35,12
00540.png,8,2
00546.png,1,32
00551.png,5,2
00557.png,8,2
00562.png,10,9
00565.png,23,13
00568.png,1,9
00570.png,3,1
00571.png,8,1
00572.png,41,15
00576.png,3,1
00580.png,17,38
00583.png,1,41
00586.png,2,1
00589.png,5,2
00592.png,16,9
00593.png,17,12
00601.png,11,13
00603.png,19,20
00604.png,3,4
00610.png,27,21
00613.png,29,18
00617.png,1,2
00619.png,38,12
00620.png,30,28
00622.png,1,12
00630.png,5,2
00631.png,35,12
00632.png,25,21
00635.png,7,1
00636.png,16,9
00637.png,29,31
00638.png,17,9
00641.png,8,4
00648.png,1,38
00649.png,2,17
00651.png,17,12
00653.png,5,4
00654.png,12,18
00655.png,11,20
00656.png,29,26
00659.png,10,1
00668.png,11,12
00669.png,4,14
00670.png,15,13
00671.png,10,4
00677.png,18,12
00678.png,29,28
00679.png,8,2
00680.png,13,28
00681.png,14,12
00685.png,35,17
00689.png,34,33
00690.png,5,2
00692.png,4,41
00694.png,29,28
00696.png,5,4
00697.png,8,9
00699.png,2,12
00702.png,39,12
00705.png,16,12
00708.png,18,12
00711.png,36,38
00712.png,11,12
00713.png,39,38
00714.png,4,14
00717.png,36,35
00718.png,1,31
00719.png,5,2
00720.png,10,16
00721.png,13,12
00722.png,5,0
00723.png,30,28
00727.png,11,21
00728.png,11,27
00736.png,39,12
00738.png,4,2
00742.png,35,12
00745.png,17,12
00746.png,4,2
00747.png,2,14
00749.png,30,12
00751.png,28,31
00753.png,28,41
00756.png,2,4
00758.png,3,9
00759.png,23,31
00760.png,3,2
00763.png,3,15
00767.png,5,15
00768.png,3,2
00769.png,9,16
00770.png,10,4
00777.png,15,12
00780.png,2,17
00781.png,39,38
00784.png,7,4
00788.png,2,4
00789.png,38,12
00791.png,5,1
00792.png,1,38
00794.png,1,2
00796.png,15,9
00800.png,38,14
00803.png,5,2
00805.png,2,18
00806.png,26,13
00807.png,0,4
00809.png,0,1
00810.png,26,12
00813.png,13,12
00814.png,17,14
00815.png,1,2
00819.png,2,9
00826.png,15,13
00829.png,27,28
00830.png,37,36
00834.png,28,31
00840.png,12,38
00841.png,10,16
00842.png,13,12
00845.png,4,17
00847.png,38,12
00851.png,2,38
00853.png,29,28
00858.png,3,2
00859.png,11,27
00866.png,3,9
00873.png,28,11
00876.png,7,2
00877.png,5,1
00878.png,3,13
00881.png,1,2
00882.png,10,5
00883.png,30,31
00884.png,35,13
00886.png,33,12
00889.png,2,12
00892.png,33,41
00893.png,17,14
00894.png,35,36
00895.png,5,1
00896.png,15,17
00898.png,33,12
00899.png,42,9
00900.png,11,18
00902.png,38,12
00904.png,27,28
00906.png,13,12
00908.png,38,40
00910.png,1,17
00914.png,18,12
00920.png,12,4
00922.png,4,41
00924.png,19,20
00930.png,38,12
00932.png,5,1
00934.png,1,12
00940.png,35,41
00941.png,29,12
00943.png,0,2
00944.png,38,17
00945.png,10,9
00946.png,13,17
00948.png,34,12
00952.png,15,13
00957.png,36,12
00959.png,20,21
00960.png,27,21
00965.png,5,2
00966.png,32,17
00968.png,7,1
00969.png,13,17
00975.png,8,2
00978.png,39,17
00984.png,31,25
00986.png,5,4
00989.png,39,12
00990.png,0,1
00991.png,23,25
00992.png,7,11
00997.png,38,12
01004.png,10,9
01006.png,38,12
01007.png,3,1
01010.png,8,2
01011.png,10,26
01015.png,35,12
01021.png,1,40
01022.png,11,23
01024.png,38,12
01029.png,1,31
01036.png,8,4
01037.png,2,1
01040.png,38,12
01048.png,17,38
01053.png,34,12
01057.png,33,38
01060.png,5,9
01073.png,39,38
01077.png,7,1
01079.png,21,31
01085.png,8,0
01088.png,5,41
01090.png,16,41
01092.png,1,38
01095.png,37,36
01100.png,35,17
01101.png,20,19
01102.png,2,38
01103.png,20,19
01105.png,5,12
01110.png,35,12
01115.png,33,17
01117.png,38,12
01127.png,8,1
01131.png,8,4
01135.png,5,2
01136.png,17,38
01137.png,18,12
01140.png,8,4
01141.png,33,41
01148.png,5,2
01150.png,32,17
01153.png,1,14
01154.png,10,17
01155.png,33,38
01160.png,32,38
01162.png,13,12
01165.png,6,41
01166.png,26,11
01167.png,38,41
01169.png,20,19
01171.png,41,5
01172.png,38,17
01173.png,34,12
01174.png,38,12
01175.png,39,17
01177.png,18,11
01178.png,5,1
01180.png,26,18
01184.png,37,40
01186.png,22,28
01198.png,8,7
01200.png,5,4
01201.png,5,1
01205.png,29,21
01207.png,16,41
01209.png,11,23
01210.png,18,12
01212.png,39,38
01219.png,11,28
01221.png,17,14
01222.png,29,28
01224.png,17,5
01228.png,11,31
01230.png,5,1
01231.png,5,41
01234.png,3,14
01235.png,34,35
01241.png,22,12
01242.png,37,33
01252.png,8,1
01254.png,37,36
01260.png,5,9
01263.png,5,2
01266.png,42,41
01275.png,8,5
01276.png,18,21
01278.png,5,41
01281.png,1,11
01283.png,36,12
01287.png,10,41
01288.png,8,2
01289.png,34,38
01290.png,4,14
01291.png,38,41
01295.png,17,12
01296.png,29,18
01297.png,33,40
01303.png,1,2
01304.png,33,36
01313.png,10,4
01314.png,34,12
01316.png,5,2
01317.png,25,35
01321.png,9,16
01327.png,26,18
01328.png,13,17
01329.png,17,41
01336.png,34,12
01339.png,31,25
01340.png,13,12
01341.png,9,15
01345.png,8,4
01346.png,35,38
01348.png,7,4
01350.png,5,15
01353.png,8,0
01354.png,2,1
01359.png,2,17
01361.png,3,1
01363.png,11,27
01365.png,10,4
01366.png,12,13
01370.png,33,41
01372.png,2,12
01376.png,8,2
01378.png,34,12
01385.png,4,2
01389.png,18,12
01390.png,8,2
01392.png,25,28
01393.png,5,3
01395.png,42,41
01397.png,35,17
01399.png,12,39
01402.png,30,11
01403.png,2,15
01404.png,38,39
01406.png,13,12
01411.png,7,1
01413.png,34,12
01425.png,14,38
01431.png,27,28
01432.png,17,41
01438.png,10,9
01440.png,5,2
01445.png,31,25
01452.png,5,2
01454.png,2,15
01455.png,18,12
01457.png,5,2
01462.png,42,13
01463.png,34,12
01466.png,8,1
01468.png,7,14
01469.png,20,19
01473.png,10,9
01476.png,2,1
01477.png,35,17
01487.png,32,13
01490.png,12,41
01492.png,5,41
01495.png,34,38
01497.png,7,8
01501.png,8,5
01502.png,8,1
01509.png,17,1
01512.png,18,26
01513.png,13,12
01514.png,30,25
01517.png,42,41
01519.png,0,9
01520.png,8,1
01522.png,17,15
01526.png,38,13
01527.png,2,12
01536.png,38,41
01537.png,39,38
01540.png,10,9
01545.png,38,41
01546.png,2,1
01548.png,25,12
01549.png,25,13
01551.png,10,4
01553.png,3,5
01554.png,38,12
01557.png,28,12
01560.png,42,12
01562.png,38,12
01563.png,38,17
01564.png,22,28
01567.png,10,9
